sysid,sysname,year,assigned_month,yr_mo_d,sum_min,num_trip,sysname_alt
60,"Divvy (Chicago, IL)","2,019",1,1/22/2019 0:00,"30,941.02","2,867","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",1,1/23/2019 0:00,"31,584.13","2,991","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",1,1/24/2019 0:00,"32,360.58","3,201","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",1,1/25/2019 0:00,"17,239.12","1,713","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",1,1/26/2019 0:00,"9,408.20",818,"Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",1,1/27/2019 0:00,"7,638.48",694,"Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",1,1/28/2019 0:00,"13,472.13","1,030","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",1,1/29/2019 0:00,"12,285.78","1,022","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",1,1/30/2019 0:00,"1,911.17",161,"Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",1,1/31/2019 0:00,"4,727.48",345,"Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",1,2/1/2019 0:00,"21,107.70","1,760","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",1,2/2/2019 0:00,"24,276.55","1,885","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/3/2019 0:00,"32,140.75","2,570","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/4/2019 0:00,"62,613.07","5,578","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/5/2019 0:00,"53,502.47","5,232","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/6/2019 0:00,"58,940.80","5,459","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/7/2019 0:00,"42,360.07","3,955","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/8/2019 0:00,"27,129.33","2,866","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/9/2019 0:00,"21,847.30","1,936","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/10/2019 0:00,"15,191.22","1,405","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/11/2019 0:00,"41,892.67","4,070","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/12/2019 0:00,"24,843.37","2,357","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/13/2019 0:00,"37,917.50","3,669","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/14/2019 0:00,"64,994.73","5,694","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/15/2019 0:00,"38,343.73","3,745","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/16/2019 0:00,"25,798.05","2,226","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/17/2019 0:00,"11,646.55","1,007","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/18/2019 0:00,"23,633.15","2,219","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/19/2019 0:00,"47,786.30","4,531","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/20/2019 0:00,"36,414.07","3,381","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/21/2019 0:00,"53,603.90","5,025","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/22/2019 0:00,"59,101.23","5,233","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/23/2019 0:00,"14,254.85","1,312","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/24/2019 0:00,"15,728.53","1,371","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/25/2019 0:00,"37,588.72","3,872","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/26/2019 0:00,"40,446.38","4,171","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/27/2019 0:00,"49,161.88","4,783","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,2/28/2019 0:00,"45,504.22","4,552","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,3/1/2019 0:00,"52,441.73","4,973","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",2,3/2/2019 0:00,"28,388.28","2,415","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/3/2019 0:00,"17,409.12","1,642","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/4/2019 0:00,"25,818.07","2,712","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/5/2019 0:00,"34,919.60","3,553","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/6/2019 0:00,"43,633.07","4,382","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/7/2019 0:00,"46,569.08","4,752","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/8/2019 0:00,"54,118.02","4,972","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/9/2019 0:00,"25,492.77","2,074","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/10/2019 0:00,"27,286.08","2,251","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/11/2019 0:00,"70,839.42","6,205","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/12/2019 0:00,"99,176.60","7,798","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/13/2019 0:00,"76,522.62","6,342","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/14/2019 0:00,"84,534.32","6,856","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/15/2019 0:00,"60,807.23","5,490","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/16/2019 0:00,"65,860.63","4,202","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/17/2019 0:00,"81,397.28","4,496","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/18/2019 0:00,"87,058.15","7,006","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/19/2019 0:00,"109,121.90","8,508","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/20/2019 0:00,"55,488.33","4,969","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/21/2019 0:00,"74,631.60","6,529","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/22/2019 0:00,"83,129.28","6,951","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/23/2019 0:00,"124,933.97","6,582","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/24/2019 0:00,"45,767.77","3,240","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/25/2019 0:00,"71,168.27","6,154","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/26/2019 0:00,"90,910.03","7,300","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/27/2019 0:00,"132,974.23","9,124","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/28/2019 0:00,"129,341.15","9,289","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/29/2019 0:00,"99,196.45","7,620","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",3,3/30/2019 0:00,"46,163.68","3,505","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,3/31/2019 0:00,"43,295.28","2,993","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/1/2019 0:00,"90,590.53","7,543","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/2/2019 0:00,"103,945.62","8,674","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/3/2019 0:00,"117,930.13","9,179","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/4/2019 0:00,"48,307.48","4,673","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/5/2019 0:00,"110,835.73","8,573","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/6/2019 0:00,"221,151.80","9,908","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/7/2019 0:00,"133,611.92","6,551","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/8/2019 0:00,"238,630.70","13,845","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/9/2019 0:00,"208,584.03","13,266","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/10/2019 0:00,"66,096.30","6,189","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/11/2019 0:00,"103,858.25","8,690","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/12/2019 0:00,"108,864.10","8,562","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/13/2019 0:00,"175,966.30","8,282","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/14/2019 0:00,"7,533.65",700,"Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/15/2019 0:00,"120,207.45","8,666","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/16/2019 0:00,"188,478.38","12,095","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/17/2019 0:00,"194,349.42","12,356","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/18/2019 0:00,"75,562.12","6,481","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/19/2019 0:00,"79,513.58","6,503","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/20/2019 0:00,"172,466.05","7,975","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/21/2019 0:00,"363,491","12,673","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/22/2019 0:00,"276,501.13","14,440","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/23/2019 0:00,"148,303.98","10,989","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/24/2019 0:00,"166,904.75","12,005","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/25/2019 0:00,"180,111.80","12,607","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/26/2019 0:00,"234,745.60","13,542","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/27/2019 0:00,"19,894.92","1,657","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/28/2019 0:00,"125,014.87","6,577","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/29/2019 0:00,"62,192.98","5,153","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,4/30/2019 0:00,"50,142.38","4,767","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,5/1/2019 0:00,"110,609.30","8,809","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,5/2/2019 0:00,"66,502.50","6,031","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,5/3/2019 0:00,"145,664.85","10,213","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",4,5/4/2019 0:00,"254,570.20","11,145","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/5/2019 0:00,"414,939.27","15,883","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/6/2019 0:00,"145,572.38","10,748","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/7/2019 0:00,"91,586.78","8,053","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/8/2019 0:00,"142,651.97","10,749","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/9/2019 0:00,"163,710.03","11,590","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/10/2019 0:00,"169,856.83","11,397","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/11/2019 0:00,"82,510.57","5,060","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/12/2019 0:00,"81,464.08","4,912","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/13/2019 0:00,"182,917.53","12,569","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/14/2019 0:00,"233,649.77","14,865","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/15/2019 0:00,"272,541.63","16,308","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/16/2019 0:00,"213,672.10","13,900","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/17/2019 0:00,"113,142.65","9,168","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/18/2019 0:00,"231,280.03","10,174","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/19/2019 0:00,"201,505.23","9,340","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/20/2019 0:00,"173,069.12","12,150","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/21/2019 0:00,"99,073.12","8,363","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/22/2019 0:00,"302,972.15","16,902","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/23/2019 0:00,"312,752.12","17,773","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/24/2019 0:00,"181,622.40","11,219","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/25/2019 0:00,"427,343.27","16,022","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/26/2019 0:00,"331,547.15","12,390","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/27/2019 0:00,"170,454.37","7,199","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/28/2019 0:00,"147,474.75","10,844","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/29/2019 0:00,"220,389.20","14,585","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/30/2019 0:00,"264,810.70","16,136","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,5/31/2019 0:00,"353,418","18,757","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",5,6/1/2019 0:00,"228,256.82","11,235","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/2/2019 0:00,"376,375.03","15,816","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/3/2019 0:00,"249,771.85","15,258","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/4/2019 0:00,"252,485.20","15,715","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/5/2019 0:00,"279,069.15","16,685","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/6/2019 0:00,"263,707.52","16,695","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/7/2019 0:00,"327,209.93","18,199","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/8/2019 0:00,"443,785.57","18,323","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/9/2019 0:00,"188,508.02","9,539","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/10/2019 0:00,"307,888.70","17,453","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/11/2019 0:00,"329,585.27","18,832","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/12/2019 0:00,"163,725.37","11,726","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/13/2019 0:00,"221,994.73","14,666","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/14/2019 0:00,"359,992.20","18,684","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/15/2019 0:00,"142,664.15","7,512","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/16/2019 0:00,"183,209","9,402","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/17/2019 0:00,"234,606.05","15,186","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/18/2019 0:00,"300,084.48","17,140","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/19/2019 0:00,"193,001.72","13,887","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/20/2019 0:00,"199,041.62","13,324","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/21/2019 0:00,"313,437.22","17,662","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/22/2019 0:00,"488,394.20","19,424","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/23/2019 0:00,"247,955.03","11,001","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/24/2019 0:00,"253,898.95","15,103","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/25/2019 0:00,"371,716.18","20,102","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/26/2019 0:00,"347,542.38","19,757","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/27/2019 0:00,"322,148.83","18,816","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/28/2019 0:00,"311,923.25","17,622","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",6,6/29/2019 0:00,"529,127.77","20,734","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,6/30/2019 0:00,"328,555.88","13,660","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/1/2019 0:00,"350,511.17","18,996","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/2/2019 0:00,"253,486.07","15,636","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/3/2019 0:00,"323,403.32","17,840","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/4/2019 0:00,"444,502.75","16,574","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/5/2019 0:00,"391,416.23","16,141","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/6/2019 0:00,"496,788.78","17,986","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/7/2019 0:00,"255,158.35","13,022","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/8/2019 0:00,"273,072.87","14,118","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/9/2019 0:00,"343,873","19,423","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/10/2019 0:00,"300,874.22","17,931","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/11/2019 0:00,"325,296.35","18,522","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/12/2019 0:00,"396,792.90","20,519","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/13/2019 0:00,"485,718.75","20,020","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/14/2019 0:00,"469,960.27","19,196","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/15/2019 0:00,"322,850.18","18,182","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/16/2019 0:00,"252,508.68","16,005","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/17/2019 0:00,"304,093.63","17,832","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/18/2019 0:00,"215,317.65","12,757","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/19/2019 0:00,"276,694.73","16,064","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/20/2019 0:00,"343,771.17","15,225","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/21/2019 0:00,"273,375.82","12,415","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/22/2019 0:00,"377,961.62","19,575","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/23/2019 0:00,"360,870.77","20,226","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/24/2019 0:00,"360,802.08","20,485","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/25/2019 0:00,"371,601.12","20,383","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/26/2019 0:00,"372,305.02","19,891","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/27/2019 0:00,"504,312.67","20,085","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/28/2019 0:00,"415,745.13","17,345","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/29/2019 0:00,"243,170.97","14,957","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/30/2019 0:00,"363,797.17","20,409","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,7/31/2019 0:00,"364,339.93","20,650","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,8/1/2019 0:00,"363,138.63","20,772","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,8/2/2019 0:00,"416,499.18","21,371","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",7,8/3/2019 0:00,"562,576.67","22,355","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/4/2019 0:00,"473,522.30","19,455","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/5/2019 0:00,"360,861.52","19,568","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/6/2019 0:00,"349,594.18","20,006","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/7/2019 0:00,"367,218.02","20,902","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/8/2019 0:00,"384,284.10","21,220","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/9/2019 0:00,"406,666.28","20,958","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/10/2019 0:00,"538,801.63","21,518","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/11/2019 0:00,"406,425.42","17,209","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/12/2019 0:00,"204,253.78","12,893","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/13/2019 0:00,"329,474.37","18,811","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/14/2019 0:00,"294,109.57","18,099","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/15/2019 0:00,"352,354.77","20,477","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/16/2019 0:00,"354,698.58","19,477","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/17/2019 0:00,"322,683.67","14,446","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/18/2019 0:00,"309,757.60","13,819","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/19/2019 0:00,"338,425.33","19,343","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/20/2019 0:00,"235,997.53","15,683","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/21/2019 0:00,"308,428.38","19,178","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/22/2019 0:00,"353,371.53","20,691","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/23/2019 0:00,"372,089.28","20,530","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/24/2019 0:00,"517,573.97","20,963","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/25/2019 0:00,"406,752.45","17,246","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/26/2019 0:00,"136,524.63","10,237","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/27/2019 0:00,"313,308.10","19,419","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/28/2019 0:00,"312,297.58","19,520","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/29/2019 0:00,"308,206.48","19,131","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/30/2019 0:00,"335,847.10","18,517","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",8,8/31/2019 0:00,"433,971.47","16,936","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",9,9/1/2019 0:00,"449,967.83","16,201","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",9,9/2/2019 0:00,"487,375.03","18,414","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",9,9/3/2019 0:00,"202,357.53","13,397","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",9,9/4/2019 0:00,"274,615.38","18,266","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",9,9/5/2019 0:00,"311,921.77","19,939","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",9,9/6/2019 0:00,"263,729.62","16,994","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",9,9/7/2019 0:00,"425,936.43","18,251","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",9,9/8/2019 0:00,"195,278.10","10,361","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",9,9/9/2019 0:00,"254,643.25","16,875","Chicago, IL (Divvy)"
60,"Divvy (Chicago, IL)","2,019",9,9/10/2019 0:00,"279,859.65","18,101","Chicago, IL (Divvy)"
